station_id,station_name,city,state,lat,lon,timestamp,PM2.5,PM10,NO2,SO2,CO,O3,NH3,reported_aqi,reported_aqi_category,reported_dominant_pollutant,aqi_is_valid,aqi_quality_flag,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,weather_trapping_score,weather_trapping_category,landuse_type_proxy,landuse_data_source,urban_pressure_score,road_density_proxy,environmental_risk_score,pm10_pm25_ratio,pm25_pm10_ratio,no2_co_ratio,o3_no2_ratio,source_score_vehicular_traffic,source_score_industrial_combustion,source_score_construction__road_dust,source_score_biomass__fine_particle_combustion,source_score_photochemical_smog,primary_pollution_source,primary_source_score,secondary_source_score,source_score_gap,source_attribution_confidence,source_attribution_confidence_category,source_evidence,landuse_source_alignment,recommended_intervention,notebook_03_processed_time,forecast_reference_timestamp,forecast_aqi_next,forecast_aqi_p10,forecast_aqi_p50,forecast_aqi_p90,forecast_category,current_aqi,current_aqi_category,forecast_aqi_category,forecast_aqi_change,forecast_trend,satellite_aerosol_proxy_score,satellite_aerosol_proxy_category,satellite_data_source,dispersion_index,dispersion_category,health_exposure_risk_score,health_exposure_risk_category,forecast_hotspot_risk_score,forecast_hotspot_risk_category,intervention_urgency_score,intervention_urgency_category,is_current_hotspot,is_forecast_hotspot,is_emerging_hotspot,hotspot_status,advanced_priority_score,advanced_priority_category,advanced_priority_rank,advanced_data_quality_flag,advanced_layer_note
bihar__gaya__kareemganj_gaya_bspcb,"Kareemganj, Gaya - BSPCB",Gaya,Bihar,24.792403,84.992416,2026-07-16 05:00:00,60.0,97.0,12.0,41.0,38.0,29.0,1.0,425.28,Severe,CO,True,Valid AQI,32.0,69,0.0,3.6,20,78.45,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,54.36,1.6166666666666667,0.6185567010309279,0.3157894736842105,2.4166666666666665,10.24,23.37,21.83,41.8,33.13,Biomass / fine-particle combustion,41.8,33.13,8.67,31.86,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,378.3099221693121,327.7361924595619,378.3099221693121,428.8836518790624,Very Poor,425.28,Severe,Very Poor,-46.9700778306879,Decreasing,29.81,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,73.38,High,62.42,High,63.06,High,58.28,Moderate,1,1,0,Critical forecast hotspot,58.97,Moderate,70,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
delhi__delhi__commonwealth_sports_complex_delhi_dpcc,"Commonwealth Sports Complex, Delhi - DPCC",Delhi,Delhi,28.615828,77.271992,2026-07-16 05:00:00,72.0,132.0,35.0,7.0,46.0,8.0,,475.09,Severe,CO,True,Valid AQI,36.2,41,0.0,10.2,4,54.61,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,69.79,1.8333333333333333,0.5454545454545454,0.7608695652173914,0.2285714285714285,53.66,23.39,43.63,36.64,47.42,Vehicular traffic,53.66,47.42,6.24,39.43,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,486.85420767535874,436.2804779656085,486.85420767535874,500.0,Severe,475.09,Severe,Severe,11.764207675358762,Stable,36.27,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,36.89,Low,70.74,High,70.27,High,56.94,Moderate,1,1,0,Critical forecast hotspot,58.96,Moderate,71,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
uttar_pradesh__lucknow__gomti_nagar_lucknow_uppcb,"Gomti Nagar, Lucknow - UPPCB",Lucknow,Uttar Pradesh,26.86812,81.005119,2026-07-16 05:00:00,69.0,61.0,10.0,14.0,39.0,41.0,,431.51,Severe,CO,True,Valid AQI,33.9,61,0.0,5.4,18,72.05,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,73.01,0.8840579710144928,1.1311475409836065,0.2564102564102564,4.1,45.94,20.86,32.53,44.66,45.27,Vehicular traffic,45.94,45.27,0.67,32.36,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,431.1430891926511,380.5693594829008,431.1430891926511,481.7168189024013,Severe,431.51,Severe,Severe,-0.36691080734891557,Stable,26.6,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,63.74,High,66.38,High,65.34,High,57.58,Moderate,1,1,0,Critical forecast hotspot,58.8,Moderate,72,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
gujarat__vadodara__bapunagar_vadodara_nexteng_enviro,"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,22.320153,73.216285,2026-07-16 05:00:00,46.0,54.0,12.0,6.0,96.0,4.0,2.0,500.0,Severe,CO,True,Valid AQI,30.5,71,0.0,10.9,0,63.98,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,76.02,1.173913043478261,0.8518518518518519,0.125,0.3333333333333333,57.52,26.38,34.64,48.0,36.86,Vehicular traffic,57.52,48.0,9.52,43.12,Moderate confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,487.9623833333332,437.38865362358297,487.9623833333332,500.0,Severe,500.0,Severe,Severe,-12.037616666666793,Stable,25.6,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,47.95,Moderate,70.01,High,70.19,High,56.77,Moderate,1,1,0,Critical forecast hotspot,58.77,Moderate,73,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
haryana__yamuna_nagar__gobind_pura_yamuna_nagar_hspcb,"Gobind Pura, Yamuna Nagar - HSPCB",Yamuna Nagar,Haryana,30.1480566,77.2893471,2026-07-16 05:00:00,152.0,130.0,32.0,19.0,15.0,15.0,8.0,324.79,Very Poor,PM2.5,True,Valid AQI,33.1,64,0.0,5.1,6,72.5,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,42.52,0.8552631578947368,1.1692307692307693,2.1333333333333333,0.46875,10.85,14.85,25.06,49.26,35.79,Biomass / fine-particle combustion,49.26,35.79,13.47,38.52,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,331.0978835875142,280.524153877764,331.0978835875142,381.67161329726446,Very Poor,324.79,Very Poor,Very Poor,6.307883587514198,Stable,48.29,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,63.61,High,62.9,High,57.68,Moderate,58.55,Moderate,1,1,0,Critical forecast hotspot,58.68,Moderate,74,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
delhi__delhi__alipur_delhi_dpcc,"Alipur, Delhi - DPCC",Delhi,Delhi,28.815329,77.15301,2026-07-16 05:00:00,73.0,180.0,62.0,10.0,36.0,4.0,16.0,412.83,Severe,CO,True,Valid AQI,34.2,53,0.0,10.1,3,59.11,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,65.87,2.4657534246575343,0.4055555555555555,1.7222222222222223,0.064516129032258,58.58,27.68,49.61,34.93,47.78,Vehicular traffic,58.58,49.61,8.97,43.7,Moderate confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,425.5442250072148,374.9704952974646,425.5442250072148,476.1179547169651,Severe,412.83,Severe,Severe,12.714225007214793,Stable,46.87,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,42.6,Moderate,65.52,High,65.99,High,57.35,Moderate,1,1,0,Critical forecast hotspot,58.62,Moderate,75,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
delhi__delhi__chandni_chowk_delhi_iitm,"Chandni Chowk, Delhi - IITM",Delhi,Delhi,28.656756,77.227234,2026-07-16 05:00:00,75.0,80.0,23.0,,58.0,16.0,5.0,500.0,Severe,CO,True,Valid AQI,36.2,41,0.0,10.2,4,54.61,Moderate trapping,Traffic / commercial proxy,Proxy from station/city naming,65,100,79.55,1.0666666666666669,0.9375,0.396551724137931,0.6956521739130435,65.55,0.0,46.34,32.13,47.93,Vehicular traffic,65.55,47.93,17.62,51.17,Moderate confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,499.9991773770601,449.42544766730987,499.9991773770601,500.0,Severe,500.0,Severe,Severe,-0.0008226229398928808,Stable,30.0,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,36.89,Low,73.0,High,70.29,High,56.36,Moderate,1,1,0,Critical forecast hotspot,58.59,Moderate,76,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
punjab__amritsar__golden_temple_amritsar_ppcb,"Golden Temple, Amritsar - PPCB",Amritsar,Punjab,31.62,74.876512,2026-07-16 05:00:00,99.0,106.0,16.0,13.0,29.0,39.0,7.0,370.71,Very Poor,CO,True,Valid AQI,33.3,59,0.0,2.3,3,75.43,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,48.02,1.0707070707070707,0.9339622641509434,0.5517241379310345,2.4375,9.5,11.85,21.49,46.02,37.56,Biomass / fine-particle combustion,46.02,37.56,8.46,34.75,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,371.6471210776792,321.07339136792893,371.6471210776792,422.2208507874294,Very Poor,370.71,Very Poor,Very Poor,0.9371210776791941,Stable,36.24,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,69.0,High,62.17,High,60.94,High,57.98,Moderate,1,1,0,Critical forecast hotspot,58.49,Moderate,77,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
haryana__dharuhera__municipal_corporation_office_dharuhera_hspcb,"Municipal Corporation Office, Dharuhera -  HSPCB",Dharuhera,Haryana,28.2068,76.7997,2026-07-16 05:00:00,122.0,103.0,29.0,8.0,72.0,8.0,8.0,500.0,Severe,CO,True,Valid AQI,35.0,47,0.0,16.6,2,45.04,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,55.9,0.8442622950819673,1.1844660194174756,0.4027777777777778,0.2758620689655172,29.11,42.0,32.84,37.78,40.68,Industrial combustion,42.0,40.68,1.32,29.8,Low confidence,SO2 and combustion-related pollutant influence; industrial land-use proxy,Aligned,"Immediate intervention: Increase industrial emission inspection, check stack compliance, enforce fuel-quality standards, and monitor nearby industrial clusters.",2026-07-16 10:55:13,2026-07-16 04:00:00,488.7652226004428,438.1914928906926,488.7652226004428,500.0,Severe,500.0,Severe,Severe,-11.234777399557174,Stable,43.23,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,19.75,Minimal,75.21,High,69.51,High,56.01,Moderate,1,1,0,Critical forecast hotspot,58.32,Moderate,78,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
odisha__angul__hakimapada_angul_ospcb,"Hakimapada, Angul - OSPCB",Angul,Odisha,20.832874,85.104082,2026-07-16 05:00:00,32.0,70.0,20.0,24.0,64.0,14.0,3.0,500.0,Severe,CO,True,Valid AQI,27.1,89,0.1,20.1,100,57.69,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,52.66,2.1875,0.4571428571428571,0.3125,0.7,17.32,21.9,24.64,33.78,19.28,Biomass / fine-particle combustion,33.78,24.64,9.14,26.39,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,499.9991231559984,449.4253934462481,499.9991231559984,500.0,Severe,500.0,Severe,Severe,-0.0008768440015956003,Stable,30.55,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,41.95,Moderate,67.53,High,71.45,High,56.19,Moderate,1,1,0,Critical forecast hotspot,58.28,Moderate,79,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
haryana__sirsa__f_block_sirsa_hspcb,"F-Block, Sirsa - HSPCB",Sirsa,Haryana,29.5364,75.0158,2026-07-16 05:00:00,101.0,113.0,20.0,20.0,84.0,33.0,13.0,500.0,Severe,CO,True,Valid AQI,36.9,38,0.0,12.0,0,49.85,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,49.39,1.118811881188119,0.8938053097345132,0.238095238095238,1.65,21.2,23.25,26.7,48.02,41.95,Biomass / fine-particle combustion,48.02,41.95,6.07,35.43,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,457.65857189661455,407.0848421868643,457.65857189661455,500.0,Severe,500.0,Severe,Severe,-42.341428103385454,Decreasing,41.65,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,29.17,Low,71.84,High,68.12,High,56.15,Moderate,1,1,0,Critical forecast hotspot,58.13,Moderate,80,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__mumbai__mazgaon_mumbai_iitm,"Mazgaon, Mumbai - IITM",Mumbai,Maharashtra,18.96702,72.84214,2026-07-16 05:00:00,33.0,59.0,22.0,12.0,43.0,20.0,2.0,456.42,Severe,CO,True,Valid AQI,28.0,76,0.0,13.4,41,65.39,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,72.55,1.7878787878787878,0.559322033898305,0.5116279069767442,0.9090909090909092,49.77,22.69,37.13,33.99,35.16,Vehicular traffic,49.77,37.13,12.64,38.63,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,497.3152779946908,446.74154828494056,497.3152779946908,500.0,Severe,456.42,Severe,Severe,40.89527799469079,Increasing,23.73,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,51.03,Moderate,66.12,High,71.13,High,56.13,Moderate,1,1,1,Critical forecast hotspot,58.13,Moderate,80,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
tamil_nadu__chennai__royapuram_chennai_tnpcb,"Royapuram, Chennai - TNPCB",Chennai,Tamil Nadu,13.1036,80.2909,2026-07-16 05:00:00,40.0,53.0,14.0,5.0,53.0,31.0,4.0,500.0,Severe,CO,True,Valid AQI,35.4,36,0.0,12.5,99,58.11,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,73.57,1.325,0.7547169811320755,0.2641509433962264,2.2142857142857144,49.68,20.07,35.46,36.48,42.23,Vehicular traffic,49.68,42.23,7.45,37.01,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,495.936558996502,445.3628292867517,495.936558996502,500.0,Severe,500.0,Severe,Severe,-4.063441003497985,Stable,23.99,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,46.93,Moderate,69.25,High,70.26,High,56.04,Moderate,1,1,0,Critical forecast hotspot,58.12,Moderate,81,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
haryana__panchgaon__amity_university_panchgaon_iitm,"Amity University, Panchgaon - IITM",Panchgaon,Haryana,28.3153,76.9143,2026-07-16 05:00:00,244.0,133.0,20.0,11.0,14.0,22.0,4.0,395.4,Very Poor,PM2.5,True,Valid AQI,34.1,51,0.0,15.5,1,48.4,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,39.04,0.5450819672131147,1.8345864661654132,1.4285714285714286,1.1,7.61,9.56,29.68,55.27,36.78,Biomass / fine-particle combustion,55.27,36.78,18.49,44.24,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,394.4083750518393,343.83464534208906,394.4083750518393,444.9821047615896,Very Poor,395.4,Very Poor,Very Poor,-0.9916249481606769,Stable,56.87,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,24.77,Low,73.87,High,60.97,High,56.78,Moderate,1,1,0,Critical forecast hotspot,58.05,Moderate,82,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
gujarat__mehsana__sadanand_nagar_mehsana_nexteng_enviro,"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,Gujarat,23.59315,72.372792,2026-07-16 05:00:00,48.0,57.0,10.0,13.0,70.0,11.0,1.0,500.0,Severe,CO,True,Valid AQI,31.8,60,0.0,10.5,16,62.26,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,54.56,1.1875,0.8421052631578947,0.1428571428571428,1.1,15.94,16.8,20.06,42.75,30.27,Biomass / fine-particle combustion,42.75,30.27,12.48,33.67,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,499.9991231559984,449.4253934462481,499.9991231559984,500.0,Severe,500.0,Severe,Severe,-0.0008768440015956003,Stable,23.49,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,47.3,Moderate,68.64,High,70.57,High,55.92,Moderate,1,1,0,Critical forecast hotspot,58.02,Moderate,83,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
